Lugar;Algoritmo;RMSE;R2
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - rbf kernel;601.6664948;0.135358145
28 Millas;SVR - linear kernel;601.7450622;0.363506432
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;SVR - sigmoid kernel;601.9431883;0.13482727
28 Millas;ESN;601.9599284;0.372188779
28 Millas;ESN;601.9599284;0.372188779
28 Millas;ESN;601.9599284;0.372188779
28 Millas;Ridge regression;602.1695145;0.44590358
28 Millas;Ridge regression;602.1695145;0.44590358
